exchange,stock_symbol,date,dividends
AMEX,NGX,2005-08-11,0.064
AMEX,NGX,2005-07-13,0.064
AMEX,NGX,2005-06-13,0.064
AMEX,NGX,2005-05-11,0.067
AMEX,NGX,2005-04-13,0.067
AMEX,NGX,2005-03-11,0.067
AMEX,NGX,2005-02-11,0.07
AMEX,NGX,2005-01-12,0.07
AMEX,NGX,2004-12-13,0.07
AMEX,NGX,2004-11-10,0.072
AMEX,NGX,2004-10-13,0.072
AMEX,NGX,2004-09-13,0.072
AMEX,NGX,2004-08-11,0.072
AMEX,NGX,2004-07-13,0.072
AMEX,NGX,2004-06-14,0.072
AMEX,NGX,2004-05-12,0.072
AMEX,NGX,2004-04-13,0.072
AMEX,NGX,2004-03-11,0.072
AMEX,NGX,2004-02-11,0.072
AMEX,NGX,2004-01-13,0.072
AMEX,NGX,2003-12-11,0.087
AMEX,NGX,2003-11-12,0.072
AMEX,NGX,2003-10-10,0.072
AMEX,NGX,2003-09-11,0.072
AMEX,NGX,2003-08-13,0.072
AMEX,NGX,2003-07-11,0.072
AMEX,NGX,2003-06-11,0.072
AMEX,NGX,2003-05-13,0.072
AMEX,NGX,2003-04-11,0.072
AMEX,NGX,2003-03-12,0.072
AMEX,NRB,2010-01-13,0.069
AMEX,NRB,2009-12-11,0.069
AMEX,NRB,2009-11-10,0.068
AMEX,NRB,2009-10-13,0.068
AMEX,NRB,2009-09-11,0.068
AMEX,NRB,2009-08-12,0.062
AMEX,NRB,2009-07-13,0.062
AMEX,NRB,2009-06-11,0.062
AMEX,NRB,2009-05-13,0.062
AMEX,NRB,2009-04-13,0.06
AMEX,NRB,2009-03-11,0.06
AMEX,NRB,2009-02-11,0.058
AMEX,NRB,2009-01-13,0.058
AMEX,NRB,2008-12-11,0.058
AMEX,NRB,2008-11-12,0.058
AMEX,NRB,2008-10-10,0.058
AMEX,NRB,2008-09-11,0.058
AMEX,NRB,2008-08-13,0.057
AMEX,NRB,2008-07-11,0.057
AMEX,NRB,2008-06-11,0.057
AMEX,NRB,2008-05-13,0.057
AMEX,NRB,2008-04-11,0.057
AMEX,NRB,2008-03-12,0.057
AMEX,NRB,2008-02-13,0.057
AMEX,NRB,2008-01-11,0.057
AMEX,NRB,2007-12-12,0.091
AMEX,NRB,2007-11-13,0.057
AMEX,NRB,2007-10-11,0.057
AMEX,NRB,2007-09-12,0.057
AMEX,NRB,2007-08-13,0.06
AMEX,NRB,2007-07-11,0.06
AMEX,NRB,2007-06-13,0.06
AMEX,NRB,2007-05-11,0.064
AMEX,NRB,2007-04-11,0.064
AMEX,NRB,2007-03-13,0.064
AMEX,NRB,2007-02-13,0.064
AMEX,NRB,2007-01-10,0.064
AMEX,NRB,2006-12-13,0.116
AMEX,NRB,2006-11-13,0.064
AMEX,NRB,2006-10-11,0.064
AMEX,NRB,2006-09-13,0.064
AMEX,NRB,2006-08-11,0.067
AMEX,NRB,2006-07-12,0.067
AMEX,NRB,2006-06-13,0.067
AMEX,NRB,2006-05-11,0.07
AMEX,NRB,2006-04-11,0.07
AMEX,NRB,2006-03-13,0.07
AMEX,NRB,2006-02-13,0.074
AMEX,NRB,2006-01-11,0.074
AMEX,NRB,2005-12-13,0.074
AMEX,NRB,2005-11-10,0.074
AMEX,NRB,2005-10-12,0.074
AMEX,NRB,2005-09-13,0.074
AMEX,NRB,2005-08-11,0.077
AMEX,NRB,2005-07-13,0.077
AMEX,NRB,2005-06-13,0.077
AMEX,NRB,2005-05-11,0.077
AMEX,NRB,2005-04-13,0.077
AMEX,NRB,2005-03-11,0.077
AMEX,NRB,2005-02-11,0.077
AMEX,NRB,2005-01-12,0.077
AMEX,NRB,2004-12-13,0.077
AMEX,NRB,2004-11-10,0.077
AMEX,NRB,2004-10-13,0.077
AMEX,NRB,2004-09-13,0.077
AMEX,NRB,2004-08-11,0.077
AMEX,NRB,2004-07-13,0.077
AMEX,NRB,2004-06-14,0.077
AMEX,NRB,2004-05-12,0.077
AMEX,NRB,2004-04-13,0.077
AMEX,NRB,2004-03-11,0.077
AMEX,NRB,2004-02-11,0.077
AMEX,NRB,2004-01-13,0.077
AMEX,NRB,2003-12-11,0.148
AMEX,NRB,2003-11-12,0.077
AMEX,NRB,2003-10-10,0.076
AMEX,NRB,2003-09-11,0.076
AMEX,NRB,2003-08-13,0.073
AMEX,NRB,2003-07-11,0.073
AMEX,NRB,2003-06-11,0.073
AMEX,NRB,2003-05-13,0.073
AMEX,NRB,2003-04-11,0.073
AMEX,NRB,2003-03-12,0.074
AMEX,NRB,2003-02-12,0.072
AMEX,NRB,2003-01-13,0.072
AMEX,NRB,2002-12-11,0.203
AMEX,NRB,2002-11-13,0.072
AMEX,NRB,2002-10-10,0.072
AMEX,NRB,2002-09-11,0.072
AMEX,NRB,2002-08-13,0.07
AMEX,NRB,2002-07-11,0.07
AMEX,NRB,2002-06-12,0.07
AMEX,NRB,2002-05-13,0.069
AMEX,NRB,2002-04-11,0.069
AMEX,NRB,2002-03-13,0.069
AMEX,NRB,2002-02-13,0.068
AMEX,NRB,2002-01-11,0.068
AMEX,NRB,2001-12-12,0.068
AMEX,NRB,2001-11-13,0.068
AMEX,NRB,2001-10-11,0.068
AMEX,NRB,2001-08-13,0.068
AMEX,NRB,2001-07-11,0.068
AMEX,NRB,2001-06-13,0.068
AMEX,NRB,2001-05-11,0.068
AMEX,NRB,2001-04-10,0.068
AMEX,NRB,2001-03-21,0.068
AMEX,NJV,2010-01-13,0.064
AMEX,NJV,2009-12-11,0.064
AMEX,NJV,2009-11-10,0.064
AMEX,NJV,2009-10-13,0.064
AMEX,NJV,2009-09-11,0.064
AMEX,NJV,2009-08-12,0.064
AMEX,NJV,2009-07-13,0.064
AMEX,NJV,2009-06-11,0.064
AMEX,NDD,2009-08-21,0.065
AMEX,NDD,2009-05-21,0.065
AMEX,NDD,2009-02-26,0.11
AMEX,NDD,2008-11-25,0.11
AMEX,NDD,2008-08-21,0.3
AMEX,NDD,2008-05-22,0.3
AMEX,NDD,2008-02-21,0.3
AMEX,NDD,2007-12-27,3.741
AMEX,NDD,2007-11-21,0.3
AMEX,NDD,2007-08-23,0.3
AMEX,NDD,2007-05-23,0.3
AMEX,NDD,2007-02-22,0.3
AMEX,NDD,2006-12-26,2.278
AMEX,NDD,2006-11-22,0.3
AMEX,NDD,2006-08-23,0.3
AMEX,NDD,2006-05-23,0.3
AMEX,NDD,2006-02-23,0.3
AMEX,NDD,2005-12-22,1.96
AMEX,NDD,2005-11-22,0.3
AMEX,NDD,2005-08-23,0.3
AMEX,NDD,2005-05-24,0.3
AMEX,NDD,2005-02-23,0.3
AMEX,NDD,2004-11-23,0.3
AMEX,NDD,2004-08-24,0.3
AMEX,NDD,2004-05-25,0.3
AMEX,NHC,2009-12-29,0.26
AMEX,NHC,2009-09-28,0.26
AMEX,NHC,2009-06-26,0.26
AMEX,NHC,2009-03-27,0.24
AMEX,NHC,2008-12-29,0.24
AMEX,NHC,2008-09-26,0.24
AMEX,NHC,2008-06-26,0.24
AMEX,NHC,2008-03-27,0.21
AMEX,NHC,2007-12-27,0.21
AMEX,NHC,2007-09-26,0.21
AMEX,NHC,2007-06-27,0.21
AMEX,NHC,2007-03-28,0.18
AMEX,NHC,2006-12-27,0.18
AMEX,NHC,2006-09-27,0.18
AMEX,NHC,2006-06-28,0.18
AMEX,NHC,2006-03-29,0.15
AMEX,NHC,2005-12-28,0.15
AMEX,NHC,2005-09-28,0.15
AMEX,NHC,2005-06-28,0.15
AMEX,NHC,2005-03-29,0.125
AMEX,NHC,2004-12-29,0.125
AMEX,NHC,2004-09-28,0.125
AMEX,NHC,2004-06-28,0.125
AMEX,NHC,2004-04-28,0.125
AMEX,NHC,1998-01-05,17.0
AMEX,NHC,1997-11-26,0.6
AMEX,NHC,1997-09-26,0.6
AMEX,NHC,1997-06-26,0.6
AMEX,NHC,1997-03-26,0.6
AMEX,NHC,1996-12-27,0.6
AMEX,NHC,1996-09-26,0.52
AMEX,NHC,1996-06-26,0.52
AMEX,NHC,1996-03-27,0.52
AMEX,NHC,1995-12-27,0.52
AMEX,NHC,1995-09-27,0.52
AMEX,NHC,1995-06-28,0.52
AMEX,NHC,1995-03-27,0.42
AMEX,NHC,1994-12-23,0.42
AMEX,NHC,1994-09-26,0.312
AMEX,NHC,1994-06-24,0.312
AMEX,NHC,1994-03-25,0.312
AMEX,NHC,1993-12-27,0.24
AMEX,NHC,1993-11-24,1.1
AMEX,NHC,1993-09-24,0.24
AMEX,NHC,1993-06-24,0.2
AMEX,NHC,1993-03-25,0.2
AMEX,NHC,1992-12-24,0.16
AMEX,NHC,1992-09-24,0.16
AMEX,NHC,1992-06-24,0.11
AMEX,NHC,1992-03-25,0.11
AMEX,NHC,1992-02-07,0.35
AMEX,NHC,1991-12-24,0.42
AMEX,NHC,1991-10-17,20.625
AMEX,NHC,1991-09-19,0.48
AMEX,NHC,1991-06-24,0.35
AMEX,NHC,1991-03-22,0.35
AMEX,NXM,2010-01-13,0.069
AMEX,NXM,2009-12-11,0.109
AMEX,NXM,2009-11-10,0.066
AMEX,NXM,2009-10-13,0.066
AMEX,NXM,2009-09-11,0.066
AMEX,NXM,2009-08-12,0.061
AMEX,NXM,2009-07-13,0.061
AMEX,NXM,2009-06-11,0.061
AMEX,NXM,2009-05-13,0.061
AMEX,NXM,2009-04-13,0.059
AMEX,NXM,2009-03-11,0.059
AMEX,NXM,2009-02-11,0.059
AMEX,NXM,2009-01-13,0.059
AMEX,NXM,2008-12-11,0.059
AMEX,NXM,2008-11-12,0.059
AMEX,NXM,2008-10-10,0.059
AMEX,NXM,2008-09-11,0.059
AMEX,NXM,2008-08-13,0.057
AMEX,NXM,2008-07-11,0.057
AMEX,NXM,2008-06-11,0.057
AMEX,NXM,2008-05-13,0.057
AMEX,NXM,2008-04-11,0.057
AMEX,NXM,2008-03-12,0.057
AMEX,NXM,2008-02-13,0.057
AMEX,NXM,2008-01-11,0.057
AMEX,NXM,2007-12-12,0.109
AMEX,NXM,2007-11-13,0.057
AMEX,NXM,2007-10-11,0.057
AMEX,NXM,2007-09-12,0.06
AMEX,NXM,2007-08-13,0.06
AMEX,NXM,2007-07-11,0.06
AMEX,NXM,2007-06-13,0.06
AMEX,NXM,2007-05-11,0.064
AMEX,NXM,2007-04-11,0.064
AMEX,NXM,2007-03-13,0.064
AMEX,NXM,2007-02-13,0.067
AMEX,NXM,2007-01-10,0.067
AMEX,NXM,2006-12-13,0.067
AMEX,NXM,2006-11-13,0.067
AMEX,NXM,2006-10-11,0.067
AMEX,NXM,2006-09-13,0.067
AMEX,NXM,2006-08-11,0.067
AMEX,NXM,2006-07-12,0.067
AMEX,NXM,2006-06-13,0.067
AMEX,NXM,2006-05-11,0.07
AMEX,NXM,2006-04-11,0.07
AMEX,NXM,2006-03-13,0.07
AMEX,NXM,2006-02-13,0.074
AMEX,NXM,2006-01-11,0.074
AMEX,NXM,2005-12-13,0.176
AMEX,NXM,2005-11-10,0.074
AMEX,NXM,2005-10-12,0.074
AMEX,NXM,2005-09-13,0.074
AMEX,NXM,2005-08-11,0.078
AMEX,NXM,2005-07-13,0.078
AMEX,NXM,2005-06-13,0.078
AMEX,NXM,2005-05-11,0.078
AMEX,NXM,2005-04-13,0.078
AMEX,NXM,2005-03-11,0.078
AMEX,NXM,2005-02-11,0.081
AMEX,NXM,2005-01-12,0.081
AMEX,NXM,2004-12-13,0.45
AMEX,NXM,2004-11-10,0.081
AMEX,NXM,2004-10-13,0.081
AMEX,NXM,2004-09-13,0.081
AMEX,NXM,2004-08-11,0.081
AMEX,NXM,2004-07-13,0.081
AMEX,NXM,2004-06-14,0.081
AMEX,NXM,2004-05-12,0.081
AMEX,NXM,2004-04-13,0.081
AMEX,NXM,2004-03-11,0.081
AMEX,NXM,2004-02-11,0.081
AMEX,NXM,2004-01-13,0.081
AMEX,NXM,2003-12-11,0.254
AMEX,NXM,2003-11-12,0.081
AMEX,NXM,2003-10-10,0.08
AMEX,NXM,2003-09-11,0.08
AMEX,NXM,2003-08-13,0.079
AMEX,NXM,2003-07-11,0.079
AMEX,NXM,2003-06-11,0.079
AMEX,NXM,2003-05-13,0.079
AMEX,NXM,2003-04-11,0.08
AMEX,NPG,2010-01-13,0.059
AMEX,NPG,2009-12-11,0.059
AMEX,NPG,2009-11-10,0.055
AMEX,NPG,2009-10-13,0.055
AMEX,NPG,2009-09-11,0.055
AMEX,NPG,2009-08-12,0.053
AMEX,NPG,2009-07-13,0.053
AMEX,NPG,2009-06-11,0.053
AMEX,NPG,2009-05-13,0.053
AMEX,NPG,2009-04-13,0.052
AMEX,NPG,2009-03-11,0.052
AMEX,NPG,2009-02-11,0.052
AMEX,NPG,2009-01-13,0.052
AMEX,NPG,2008-12-11,0.052
AMEX,NPG,2008-11-12,0.052
AMEX,NPG,2008-10-10,0.052
AMEX,NPG,2008-09-11,0.052
AMEX,NPG,2008-08-13,0.05
AMEX,NPG,2008-07-11,0.05
AMEX,NPG,2008-06-11,0.05
AMEX,NPG,2008-05-13,0.05
AMEX,NPG,2008-04-11,0.05
AMEX,NPG,2008-03-12,0.05
AMEX,NPG,2008-02-13,0.05
AMEX,NPG,2008-01-11,0.05
AMEX,NPG,2007-12-12,0.092
AMEX,NPG,2007-11-13,0.05
AMEX,NPG,2007-10-11,0.05
AMEX,NPG,2007-09-12,0.05
AMEX,NPG,2007-08-13,0.053
AMEX,NPG,2007-07-11,0.053
AMEX,NPG,2007-06-13,0.053
AMEX,NPG,2007-05-11,0.053
AMEX,NPG,2007-04-11,0.053
AMEX,NPG,2007-03-13,0.053
AMEX,NPG,2007-02-13,0.056
AMEX,NPG,2007-01-10,0.056
AMEX,NPG,2006-12-13,0.056
AMEX,NPG,2006-11-13,0.056
AMEX,NPG,2006-10-11,0.056
AMEX,NPG,2006-09-13,0.056
AMEX,NPG,2006-08-11,0.059
AMEX,NPG,2006-07-12,0.059
AMEX,NPG,2006-06-13,0.059
AMEX,NPG,2006-05-11,0.063
AMEX,NPG,2006-04-11,0.063
AMEX,NPG,2006-03-13,0.063
AMEX,NPG,2006-02-13,0.063
AMEX,NPG,2006-01-11,0.063
AMEX,NPG,2005-12-13,0.129
AMEX,NPG,2005-11-10,0.066
AMEX,NPG,2005-10-12,0.066
AMEX,NPG,2005-09-13,0.066
AMEX,NPG,2005-08-11,0.069
AMEX,NPG,2005-07-13,0.069
AMEX,NPG,2005-06-13,0.069
AMEX,NPG,2005-05-11,0.073
AMEX,NPG,2005-04-13,0.073
AMEX,NPG,2005-03-11,0.073
AMEX,NPG,2005-02-11,0.076
AMEX,NPG,2005-01-12,0.076
AMEX,NPG,2004-12-13,0.08
AMEX,NPG,2004-11-10,0.076
AMEX,NPG,2004-10-13,0.076
AMEX,NPG,2004-09-13,0.076
AMEX,NPG,2004-08-11,0.076
AMEX,NPG,2004-07-13,0.076
AMEX,NPG,2004-06-14,0.076
AMEX,NPG,2004-05-12,0.076
AMEX,NPG,2004-04-13,0.076
AMEX,NPG,2004-03-11,0.076
AMEX,NPG,2004-02-11,0.076
AMEX,NPG,2004-01-13,0.076
AMEX,NPG,2003-12-11,0.082
AMEX,NPG,2003-11-12,0.076
AMEX,NPG,2003-10-10,0.075
AMEX,NPG,2003-09-11,0.075
AMEX,NPG,2003-08-13,0.073
AMEX,NPG,2003-07-11,0.073
AMEX,NPG,2003-06-11,0.073
AMEX,NPG,2003-05-13,0.073
AMEX,NPG,2003-04-11,0.073
AMEX,NPG,2003-03-12,0.073
AMEX,NPG,2003-02-12,0.072
AMEX,NPG,2003-01-13,0.072
AMEX,NPG,2002-12-11,0.072
AMEX,NPG,2002-11-13,0.072
AMEX,NPG,2002-10-10,0.072
AMEX,NPG,2002-09-11,0.072
AMEX,NPG,2002-08-13,0.071
AMEX,NPG,2002-07-11,0.071
AMEX,NPG,2002-06-12,0.072
AMEX,NPG,2002-05-13,0.071
AMEX,NPG,2002-04-11,0.072
AMEX,NPG,2002-03-13,0.072
AMEX,NPG,2002-02-13,0.07
AMEX,NPG,2002-01-11,0.07
AMEX,NPG,2001-12-12,0.089
AMEX,NPG,2001-11-13,0.068
AMEX,NPG,2001-10-11,0.068
AMEX,NPG,2001-08-13,0.067
AMEX,NPG,2001-07-11,0.067
AMEX,NPG,2001-06-13,0.067
AMEX,NPG,2001-05-11,0.064
AMEX,NPG,2001-04-10,0.064
AMEX,NPG,2001-03-13,0.064
AMEX,NPG,2001-02-13,0.064
AMEX,NPG,2001-01-10,0.064
AMEX,NPG,2000-12-13,0.064
AMEX,NPG,2000-11-13,0.067
AMEX,NPG,2000-10-11,0.067
AMEX,NPG,2000-09-13,0.067
AMEX,NPG,2000-08-11,0.067
AMEX,NPG,2000-07-12,0.067
AMEX,NPG,2000-06-13,0.067
AMEX,NPG,2000-05-11,0.067
AMEX,NPG,2000-04-12,0.067
AMEX,NPG,2000-03-13,0.067
AMEX,NPG,2000-02-11,0.067
AMEX,NPG,2000-01-12,0.067
AMEX,NPG,1999-12-13,0.067
AMEX,NPG,1999-11-10,0.067
AMEX,NPG,1999-10-13,0.067
AMEX,NPG,1999-09-13,0.067
AMEX,NPG,1999-08-11,0.067
AMEX,NPG,1999-07-13,0.067
AMEX,NPG,1999-06-11,0.067
AMEX,NPG,1999-05-12,0.067
AMEX,NPG,1999-04-13,0.067
AMEX,NPG,1999-03-11,0.067
AMEX,NPG,1999-02-10,0.067
AMEX,NPG,1999-01-13,0.067
AMEX,NPG,1998-12-11,0.067
AMEX,NPG,1998-11-10,0.067
AMEX,NPG,1998-10-13,0.067
AMEX,NPG,1998-09-11,0.067
AMEX,NPG,1998-08-12,0.067
AMEX,NPG,1998-07-13,0.066
AMEX,NPG,1998-06-11,0.066
AMEX,NPG,1998-05-13,0.066
AMEX,NPG,1998-04-13,0.066
AMEX,NPG,1998-03-11,0.066
AMEX,NPG,1998-02-11,0.066
AMEX,NPG,1998-01-13,0.066
AMEX,NPG,1997-12-11,0.066
AMEX,NPG,1997-11-12,0.066
AMEX,NPG,1997-10-10,0.066
AMEX,NPG,1997-09-11,0.066
AMEX,NPG,1997-08-13,0.066
AMEX,NPG,1997-07-11,0.065
AMEX,NPG,1997-06-11,0.065
AMEX,NPG,1997-05-13,0.065
AMEX,NPG,1997-04-11,0.065
AMEX,NPG,1997-03-12,0.065
AMEX,NPG,1997-02-12,0.065
AMEX,NPG,1997-01-13,0.063
AMEX,NPG,1996-12-11,0.063
AMEX,NPG,1996-11-13,0.063
AMEX,NPG,1996-10-10,0.063
AMEX,NPG,1996-09-11,0.063
AMEX,NPG,1996-08-13,0.063
AMEX,NPG,1996-07-11,0.063
AMEX,NPG,1996-06-12,0.063
AMEX,NPG,1996-05-13,0.063
AMEX,NPG,1996-04-11,0.063
AMEX,NPG,1996-03-13,0.063
AMEX,NPG,1996-02-13,0.063
AMEX,NPG,1996-01-10,0.061
AMEX,NPG,1995-12-13,0.061
AMEX,NPG,1995-11-13,0.061
AMEX,NPG,1995-10-11,0.058
AMEX,NPG,1995-09-13,0.058
AMEX,NKO,2010-01-13,0.065
AMEX,NKO,2009-12-11,0.067
AMEX,NKO,2009-11-10,0.064
AMEX,NKO,2009-10-13,0.064
AMEX,NKO,2009-09-11,0.064
AMEX,NKO,2009-08-12,0.062
AMEX,NKO,2009-07-13,0.062
AMEX,NKO,2009-06-11,0.062
AMEX,NKO,2009-05-13,0.062
AMEX,NKO,2009-04-13,0.055
AMEX,NKO,2009-03-11,0.055
AMEX,NKO,2009-02-11,0.055
AMEX,NKO,2009-01-13,0.055
AMEX,NKO,2008-12-11,0.08
AMEX,NKO,2008-11-12,0.055
AMEX,NKO,2008-10-10,0.055
AMEX,NKO,2008-09-11,0.055
AMEX,NKO,2008-08-13,0.055
AMEX,NKO,2008-07-11,0.055
AMEX,NKO,2008-06-11,0.055
AMEX,NKO,2008-05-13,0.055
AMEX,NKO,2008-04-11,0.055
AMEX,NKO,2008-03-12,0.055
AMEX,NKO,2008-02-13,0.055
AMEX,NKO,2008-01-11,0.055
AMEX,NKO,2007-12-12,0.082
AMEX,NKO,2007-11-13,0.055
AMEX,NKO,2007-10-11,0.055
AMEX,NKO,2007-09-12,0.058
AMEX,NKO,2007-08-13,0.058
AMEX,NKO,2007-07-11,0.058
AMEX,NKO,2007-06-13,0.058
AMEX,NKO,2007-05-11,0.062
AMEX,NKO,2007-04-11,0.062
AMEX,NKO,2007-03-13,0.062
AMEX,NKO,2007-02-13,0.062
AMEX,NKO,2007-01-10,0.062
AMEX,NKO,2006-12-13,0.072
AMEX,NKO,2006-11-13,0.062
AMEX,NKO,2006-10-11,0.062
AMEX,NKO,2006-09-13,0.062
AMEX,NKO,2006-08-11,0.062
AMEX,NKO,2006-07-12,0.062
AMEX,NKO,2006-06-13,0.062
AMEX,NKO,2006-05-11,0.065
AMEX,NKO,2006-04-11,0.065
AMEX,NKO,2006-03-13,0.065
AMEX,NKO,2006-02-13,0.068
AMEX,NKO,2006-01-11,0.068
AMEX,NKO,2005-12-13,0.254
AMEX,NKO,2005-11-10,0.068
AMEX,NKO,2005-10-12,0.068
AMEX,NKO,2005-09-13,0.068
AMEX,NKO,2005-08-11,0.068
AMEX,NKO,2005-07-13,0.068
AMEX,NKO,2005-06-13,0.068
AMEX,NKO,2005-05-11,0.072
AMEX,NKO,2005-04-13,0.072
AMEX,NKO,2005-03-11,0.072
AMEX,NKO,2005-02-11,0.075
AMEX,NKO,2005-01-12,0.075
AMEX,NKO,2004-12-13,0.19
AMEX,NKO,2004-11-10,0.075
AMEX,NKO,2004-10-13,0.075
AMEX,NKO,2004-09-13,0.075
AMEX,NKO,2004-08-11,0.075
AMEX,NKO,2004-07-13,0.075
AMEX,NKO,2004-06-14,0.075
AMEX,NKO,2004-05-12,0.075
AMEX,NKO,2004-04-13,0.075
AMEX,NKO,2004-03-11,0.075
AMEX,NKO,2004-02-11,0.075
AMEX,NKO,2004-01-13,0.075
AMEX,NKO,2003-12-11,0.19
AMEX,NKO,2003-11-12,0.075
AMEX,NKO,2003-10-10,0.074
AMEX,NKO,2003-09-11,0.074
AMEX,NKO,2003-08-13,0.074
AMEX,NKO,2003-07-11,0.074
AMEX,NKO,2003-06-11,0.074
AMEX,NKO,2003-05-13,0.074
AMEX,NKO,2003-04-11,0.075
AMEX,NKO,2003-03-12,0.075
AMEX,NKO,2003-02-12,0.075
AMEX,NKO,2003-01-13,0.075
AMEX,NKO,2002-12-11,0.153
AMEX,NKO,2002-11-13,0.075
AMEX,NKO,2002-10-10,0.075
AMEX,NMB,2010-01-13,0.064
AMEX,NMB,2009-12-11,0.092
AMEX,NMB,2009-11-10,0.063
AMEX,NMB,2009-10-13,0.063
AMEX,NMB,2009-09-11,0.063
AMEX,NMB,2009-08-12,0.06
AMEX,NMB,2009-07-13,0.06
AMEX,NMB,2009-06-11,0.06
AMEX,NMB,2009-05-13,0.06
AMEX,NMB,2009-04-13,0.058
AMEX,NMB,2009-03-11,0.058
AMEX,NMB,2009-02-11,0.058
AMEX,NMB,2009-01-13,0.058
AMEX,NMB,2008-12-11,0.058
AMEX,NMB,2008-11-12,0.058
AMEX,NMB,2008-10-10,0.058
AMEX,NMB,2008-09-11,0.058
AMEX,NMB,2008-08-13,0.057
AMEX,NMB,2008-07-11,0.057
AMEX,NMB,2008-06-11,0.057
AMEX,NMB,2008-05-13,0.057
AMEX,NMB,2008-04-11,0.057
AMEX,NMB,2008-03-12,0.057
AMEX,NMB,2008-02-13,0.057
AMEX,NMB,2008-01-11,0.057
AMEX,NMB,2007-12-12,0.081
AMEX,NMB,2007-11-13,0.057
AMEX,NMB,2007-10-11,0.057
AMEX,NMB,2007-09-12,0.057
AMEX,NMB,2007-08-13,0.057
AMEX,NMB,2007-07-11,0.057
AMEX,NMB,2007-06-13,0.057
AMEX,NMB,2007-05-11,0.06
AMEX,NMB,2007-04-11,0.06
AMEX,NMB,2007-03-13,0.06
AMEX,NMB,2007-02-13,0.062
AMEX,NMB,2007-01-10,0.062
AMEX,NMB,2006-12-13,0.062
AMEX,NMB,2006-11-13,0.062
AMEX,NMB,2006-10-11,0.062
AMEX,NMB,2006-09-13,0.062
AMEX,NMB,2006-08-11,0.065
AMEX,NMB,2006-07-12,0.065
AMEX,NMB,2006-06-13,0.065
AMEX,NMB,2006-05-11,0.068
AMEX,NMB,2006-04-11,0.068
AMEX,NMB,2006-03-13,0.068
AMEX,NMB,2006-02-13,0.071
AMEX,NMB,2006-01-11,0.071
AMEX,NMB,2005-12-13,0.266
AMEX,NMB,2005-11-10,0.071
AMEX,NMB,2005-10-12,0.071
AMEX,NMB,2005-09-13,0.071
AMEX,NMB,2005-08-11,0.075
AMEX,NMB,2005-07-13,0.075
AMEX,NMB,2005-06-13,0.075
AMEX,NMB,2005-05-11,0.075
AMEX,NMB,2005-04-13,0.075
AMEX,NMB,2005-03-11,0.075
AMEX,NMB,2005-02-11,0.078
AMEX,NMB,2005-01-12,0.078
AMEX,NMB,2004-12-13,0.195
AMEX,NMB,2004-11-10,0.078
AMEX,NMB,2004-10-13,0.078
AMEX,NMB,2004-09-13,0.078
AMEX,NMB,2004-08-11,0.078
AMEX,NMB,2004-07-13,0.078
AMEX,NMB,2004-06-14,0.078
AMEX,NMB,2004-05-12,0.078
AMEX,NMB,2004-04-13,0.078
AMEX,NMB,2004-03-11,0.078
AMEX,NMB,2004-02-11,0.078
AMEX,NMB,2004-01-13,0.078
AMEX,NMB,2003-12-11,0.156
AMEX,NMB,2003-11-12,0.077
AMEX,NMB,2003-10-10,0.076
AMEX,NMB,2003-09-11,0.076
AMEX,NMB,2003-08-13,0.074
AMEX,NMB,2003-07-11,0.074
AMEX,NMB,2003-06-11,0.074
AMEX,NMB,2003-05-13,0.073
AMEX,NMB,2003-04-11,0.073
AMEX,NMB,2003-03-12,0.073
AMEX,NMB,2003-02-12,0.073
AMEX,NMB,2003-01-13,0.073
AMEX,NMB,2002-12-11,0.073
AMEX,NMB,2002-11-13,0.073
AMEX,NMB,2002-10-10,0.073
AMEX,NMB,2002-09-11,0.073
AMEX,NMB,2002-08-13,0.073
AMEX,NMB,2002-07-11,0.073
AMEX,NMB,2002-06-12,0.073
AMEX,NMB,2002-05-13,0.07
AMEX,NMB,2002-04-11,0.073
AMEX,NMB,2002-03-13,0.073
AMEX,NMB,2002-02-13,0.073
AMEX,NMB,2002-01-11,0.073
AMEX,NMB,2001-12-12,0.073
AMEX,NMB,2001-11-13,0.073
AMEX,NMB,2001-10-11,0.073
AMEX,NMB,2001-08-13,0.073
AMEX,NMB,2001-07-11,0.073
AMEX,NMB,2001-06-13,0.073
AMEX,NMB,2001-05-11,0.073
AMEX,NMB,2001-04-10,0.073
AMEX,NMB,2001-03-21,0.073
